Date,Open,High,Low,Close,Adj Close,Volume,5D Return,RSI,RSI_lag,5D Return Winsorized,Residuals
2018-01-30,282.6000061035156,284.739990234375,281.2200012207031,281.760009765625,255.8534393310547,131796400,-0.044825348107133456,67.38922093648213,79.14391722997883,-0.04307551349867511,-0.044629889903665974
2018-01-31,282.7300109863281,283.29998779296875,280.67999267578125,281.8999938964844,255.98052978515625,108364800,-0.050478959748306185,68.9943565683866,67.38922093648213,-0.04307551349867511,-0.045109473688506305
2018-02-01,281.07000732421875,283.05999755859375,280.67999267578125,281.5799865722656,255.68997192382812,90102500,-0.08505571854647564,64.52150642395033,68.9943565683866,-0.04307551349867511,-0.04504398522310404
2018-02-02,280.0799865722656,280.2300109863281,275.4100036621094,275.45001220703125,250.12353515625,173174800,-0.05064410310920575,44.66036839375152,64.52150642395033,-0.04307551349867511,-0.045226474531864756
2018-02-05,273.45001220703125,275.8500061035156,263.30999755859375,263.92999267578125,239.6627655029297,294681800,0.005342424578705707,30.652692275856438,44.66036839375152,0.005342424578705707,0.002381142333471754
2018-02-06,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,244.3847198486328,355026800,-0.011630246933737598,35.548937799114015,30.652692275856438,-0.011630246933737598,-0.01516303304106234
2018-02-07,268.5,272.3599853515625,267.5799865722656,267.6700134277344,243.05889892578125,167376100,0.00717296913298604,34.60397328169033,35.548937799114015,0.00717296913298604,0.0038399465840656542
2018-02-08,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,233.94207763671875,246449500,0.0597754524177081,25.24987594293411,34.60397328169033,0.03960330876218343,0.03623173228992122
2018-02-09,260.79998779296875,263.6099853515625,252.9199981689453,261.5,237.4562530517578,283565300,0.04439750511713414,27.746175188659635,25.24987594293411,0.03960330876218343,0.03585009134459391
2018-02-12,263.8299865722656,267.010009765625,261.6600036621094,265.3399963378906,240.94314575195312,143736000,0.02283874113783968,32.350007864929424,27.746175188659635,0.02283874113783968,0.01918737106793718
2018-02-13,263.9700012207031,266.6199951171875,263.30999755859375,266.0,241.54246520996094,81223600,0.015225467880779053,33.28788015005762,32.350007864929424,0.015225467880779053,0.011761931119754009
2018-02-14,264.30999755859375,270.0,264.29998779296875,269.5899963378906,244.80235290527344,120735700,0.003004793195842348,37.50681019083234,33.28788015005762,0.003004793195842348,-0.00042047900019793636
2018-02-15,271.57000732421875,273.0400085449219,268.7699890136719,273.0299987792969,247.9260711669922,111200300,0.0061534028352761005,37.68851632548554,37.50681019083234,0.0061534028352761005,0.002900260176776546
2018-02-16,272.32000732421875,275.32000732421875,272.2699890136719,273.1099853515625,247.99871826171875,160420100,0.017538961181193802,39.12797564534161,37.68851632548554,0.017538961181193802,0.014293232012044363
2018-02-20,272.0299987792969,273.6700134277344,270.5,271.3999938964844,246.44598388671875,86369700,0.011164328041387117,40.0384484508648,39.12797564534161,0.011164328041387117,0.007977327854382644
2018-02-21,271.8999938964844,274.7200012207031,269.94000244140625,270.04998779296875,245.22006225585938,98883700,0.005925053118269297,38.86487042979954,40.0384484508648,0.005925053118269297,0.0027751996157188144
2018-02-22,271.1000061035156,273.04998779296875,269.6400146484375,270.3999938964844,245.53793334960938,110511300,-0.009985350096889167,39.50041914746416,38.86487042979954,-0.009985350096889167,-0.013183084801564736
2018-02-23,271.7900085449219,274.7099914550781,271.25,274.7099914550781,249.45166015625,92766400,-0.020494536845463762,49.28052851873058,39.50041914746416,-0.020494536845463762,-0.023666341585480297
2018-02-26,275.92999267578125,278.010009765625,275.260009765625,277.8999938964844,252.34835815429688,86491400,-0.020546923061945832,66.21029869691787,49.28052851873058,-0.020546923061945832,-0.023319705849262552
2018-02-27,278.1099853515625,278.9200134277344,274.3599853515625,274.42999267578125,249.1973876953125,99099200,-0.0056483828698090655,56.40711658525468,66.21029869691787,-0.0056483828698090655,-0.007730442302322987
2018-02-28,275.67999267578125,276.19000244140625,271.2900085449219,271.6499938964844,246.67300415039062,121907800,0.0041596039876872215,54.66266755594122,56.40711658525468,0.0041596039876872215,0.001677581250022527
2018-03-01,271.4100036621094,273.1700134277344,266.0,267.70001220703125,243.08615112304688,176855100,0.023907446750948136,63.76050178967856,54.66266755594122,0.023907446750948136,0.021354251653993985
2018-03-02,265.79998779296875,269.7200012207031,264.82000732421875,269.0799865722656,244.33926391601562,139083200,0.0363834600073516,61.11427311320871,63.76050178967856,0.0363834600073516,0.0342014504916089
2018-03-05,267.7300109863281,272.8900146484375,267.6099853515625,272.19000244140625,247.1633758544922,97307400,0.023255444975364137,60.2637434795548,61.11427311320871,0.023255444975364137,0.020965471090953185
2018-03-06,273.29998779296875,273.3900146484375,271.17999267578125,272.8800048828125,247.78982543945312,79213200,0.014072531118308307,60.29928855576468,60.2637434795548,0.014072531118308307,0.011747856190957414
2018-03-07,270.4200134277344,273.17999267578125,270.20001220703125,272.7799987792969,247.69906616210938,87063500,0.00923816281269385,55.332690994997066,60.29928855576468,0.00923816281269385,0.006914938100793493
2018-03-08,273.54998779296875,274.239990234375,272.4200134277344,274.1000061035156,248.89772033691406,66901200,0.00328358170524945,51.92520954846855,55.332690994997066,0.00328358170524945,0.0007577231186406928
2018-03-09,275.70001220703125,278.8699951171875,275.3399963378906,278.8699951171875,253.2291717529297,113625300,-0.012808133130492783,58.86706961926102,51.92520954846855,-0.012808133130492783,-0.015473014692097794
2018-03-12,279.20001220703125,279.9100036621094,278.0799865722656,278.5199890136719,252.91127014160156,71924800,-0.02494118629415165,61.439394634802994,58.86706961926102,-0.02494118629415165,-0.0273228445853754
2018-03-13,279.8399963378906,280.4100036621094,276.0299987792969,276.7200012207031,251.27685546875,91968900,-0.01693007150976944,60.56391929927654,61.439394634802994,-0.01693007150976944,-0.019206780652500463
2018-03-14,277.80999755859375,278.0199890136719,274.6700134277344,275.29998779296875,249.9873504638672,105895100,-0.013755456742775896,57.50601954982983,60.56391929927654,-0.013755456742775896,-0.016067884696479382
2018-03-15,275.8800048828125,276.6099853515625,274.42999267578125,275.0,249.71499633789062,83433000,-0.0373599126250006,50.506462101914565,57.50601954982983,-0.0373599126250006,-0.03979710085314123
2018-03-16,274.5,275.3900146484375,274.1400146484375,274.20001220703125,249.98577880859375,100343700,-0.058898858260247766,44.94564167114974,50.506462101914565,-0.04307551349867511,-0.0457982790117802
2018-03-19,273.3500061035156,274.3999938964844,268.6199951171875,270.489990234375,246.60336303710938,109208400,-0.019889987239965268,44.50491836344172,44.94564167114974,-0.019889987239965268,-0.02283963052535947
2018-03-20,270.94000244140625,271.6700134277344,270.17999267578125,270.95001220703125,247.02272033691406,59757300,-0.03819881065281783,50.81336445924874,44.50491836344172,-0.03819881065281783,-0.04116643515582077
2018-03-21,270.8999938964844,273.2699890136719,270.19000244140625,270.42999267578125,246.5486602783203,78709600,-0.03919701261550679,59.416499778820004,50.81336445924874,-0.03919701261550679,-0.04190725671670707
2018-03-22,267.9100036621094,268.8699951171875,263.3599853515625,263.6700134277344,240.3856658935547,148785900,-0.0019723986069494215,41.51414020665826,59.416499778820004,-0.0019723986069494215,-0.004331640513364276
2018-03-23,264.1700134277344,264.5400085449219,257.8299865722656,258.04998779296875,235.26190185546875,183534800,-0.002247549701896334,26.750269019932816,41.51414020665826,-0.002247549701896334,-0.00533719596303194
2018-03-26,262.1300048828125,265.42999267578125,259.4100036621094,265.1099853515625,241.69842529296875,141956100,-0.016370382023981445,40.30184330229905,26.750269019932816,-0.016370382023981445,-0.020062384402692136
2018-03-27,266.1700134277344,266.7699890136719,258.8399963378906,260.6000061035156,237.5867462158203,129941400,0.011358477272865874,35.72748742391788,40.30184330229905,0.011358477272865874,0.008219370104938107
2018-03-28,260.75,262.6400146484375,258.5799865722656,259.8299865722656,236.8846893310547,146452300,0.022360820575253015,32.80377122427619,35.72748742391788,0.022360820575253015,0.01903508273218187
2018-03-29,261.1199951171875,265.260009765625,259.8399963378906,263.1499938964844,239.91152954101562,111601600,-0.013034221166885684,30.196607862045497,32.80377122427619,-0.013034221166885684,-0.016479244684874602
2018-04-02,262.54998779296875,263.1300048828125,254.6699981689453,257.4700012207031,234.73313903808594,186286300,0.013710429850324335,26.38292068471415,30.196607862045497,0.013710429850324335,0.01015903580248622
2018-04-03,258.8699951171875,261.30999755859375,256.8399963378906,260.7699890136719,237.74172973632812,119956900,0.01679641955703759,33.021376453744324,26.38292068471415,0.01679641955703759,0.013089429610757293
2018-04-04,256.75,264.3599853515625,256.6000061035156,263.55999755859375,240.28536987304688,123715300,0.000758858225089698,38.20096488620334,33.021376453744324,0.000758858225089698,-0.0026772871443751164
2018-04-05,265.54998779296875,266.6400146484375,264.32000732421875,265.6400146484375,242.18162536621094,82652600,0.0010918863644311383,41.18643190334311,38.20096488620334,0.0010918863644311383,-0.002132935244527146
2018-04-06,263.4200134277344,265.1099853515625,258.0,259.7200012207031,236.7844696044922,179521200,0.020907072068417465,36.20948375046266,41.18643190334311,0.020907072068417465,0.017804055526629482
2018-04-09,261.3699951171875,264.8399963378906,259.94000244140625,261.0,237.95143127441406,105442900,0.02425289615460957,40.52326426784285,36.20948375046266,0.02425289615460957,0.020946823440844347
2018-04-10,264.2699890136719,266.0400085449219,262.9800109863281,265.1499938964844,241.7349395751953,103529000,0.019007860012608013,44.60567271404991,40.52326426784285,0.019007860012608013,0.015877786672696476
2018-04-11,263.4700012207031,265.6400146484375,263.3900146484375,263.760009765625,240.46771240234375,91140200,0.025136471866883392,43.89531561776304,44.60567271404991,0.025136471866883392,0.022172958074323096
2018-04-12,265.260009765625,267.0,265.05999755859375,265.92999267578125,242.44606018066406,68890500,0.01113044321067247,52.25816723046985,43.89531561776304,0.01113044321067247,0.008137947321397866
2018-04-13,267.4100036621094,267.5400085449219,264.010009765625,265.1499938964844,241.7349395751953,85079200,0.005506193813149096,57.8540464862419,52.25816723046985,0.005506193813149096,0.0028548967033528647
2018-04-16,267.0,268.20001220703125,266.07000732421875,267.3299865722656,243.72244262695312,63405300,-0.002842869480060628,52.753070082223076,57.8540464862419,-0.002842869480060628,-0.00526585844084263
2018-04-17,269.3299865722656,270.8699951171875,268.75,270.19000244140625,246.32980346679688,64682000,-0.02668478338300251,62.39975520121672,52.753070082223076,-0.02668478338300251,-0.029315888785854904
2018-04-18,270.69000244140625,271.29998779296875,269.8699951171875,270.3900146484375,246.51222229003906,57303900,-0.02500095169269767,63.85841942634336,62.39975520121672,-0.02500095169269767,-0.0272384787635357
2018-04-19,269.6499938964844,269.8800048828125,267.7200012207031,268.8900146484375,245.14459228515625,77655900,-0.009594607077047401,57.910637936665815,63.85841942634336,-0.009594607077047401,-0.011772621618388223
2018-04-20,268.80999755859375,269.05999755859375,265.6099853515625,266.6099853515625,243.06597900390625,99953100,-0.00018745010851517474,63.89903126907264,57.910637936665815,-0.00018745010851517474,-0.002608130175787191
2018-04-23,267.260009765625,267.8900146484375,265.3500061035156,266.57000732421875,243.02957153320312,65558000,-0.007727918792434507,59.790794600801014,63.89903126907264,-0.007727918792434507,-0.009904276397623247
2018-04-24,267.7300109863281,267.9800109863281,261.2799987792969,262.9800109863281,239.7565460205078,112885500,0.007605383802959276,49.04659857114954,59.790794600801014,0.007605383802959276,0.005261412876150343
2018-04-25,262.9100036621094,264.1300048828125,260.8500061035156,263.6300048828125,240.34918212890625,103840900,-0.0016310167828840205,46.53339191310487,49.04659857114954,-0.0016310167828840205,-0.004413343756358105
2018-04-26,264.7900085449219,267.25,264.2900085449219,266.30999755859375,242.7925262451172,67731900,-0.01385632452597152,62.7961105730795,46.53339191310487,-0.01385632452597152,-0.01674118865830166
2018-04-27,267.0,267.3399963378906,265.5,266.55999755859375,243.02041625976562,57053600,-0.0020259206838175725,61.24590128416838,62.7961105730795,-0.0020259206838175725,-0.004247276719298022
2018-04-30,267.260009765625,267.8900146484375,264.42999267578125,264.510009765625,241.15145874023438,82182300,0.009111115582524087,48.58532831674084,61.24590128416838,0.009111115582524087,0.006826512039876486
2018-05-01,263.8699951171875,265.1000061035156,262.1099853515625,264.9800109863281,241.57998657226562,74203400,0.007321098931000414,52.81107554664301,48.58532831674084,0.007321098931000414,0.00451995243816827
2018-05-02,264.760009765625,265.67999267578125,262.760009765625,263.20001220703125,239.95716857910156,86368900,0.023936092924298435,43.594659336344,52.81107554664301,0.023936092924298435,0.021307354105785895
2018-05-03,262.260009765625,263.3599853515625,259.04998779296875,262.6199951171875,239.42831420898438,136311500,0.035793306479171116,44.00751602506927,43.594659336344,0.035793306479171116,0.03278854401373166
2018-05-04,261.5199890136719,266.7900085449219,261.1499938964844,266.0199890136719,242.528076171875,91222100,0.02567508392935336,47.066627292201005,44.00751602506927,0.02567508392935336,0.02268716574201618
2018-05-07,266.8900146484375,268.0199890136719,266.1099853515625,266.9200134277344,243.34861755371094,55304900,0.022703401252626154,41.973729291913465,47.066627292201005,0.022703401252626154,0.01984029276884128
2018-05-08,266.5,267.3299865722656,265.1499938964844,266.9200134277344,243.34861755371094,67499200,0.015660365705120194,41.3981091024958,41.973729291913465,0.015660365705120194,0.012589470372760172
2018-05-09,267.67999267578125,269.8699951171875,267.0899963378906,269.5,245.7008056640625,59666100,0.010166841300668139,51.43549563428492,41.3981091024958,0.010166841300668139,0.007072461047713091
2018-05-10,270.3399963378906,272.3900146484375,270.2200012207031,272.0199890136719,247.9982452392578,72063900,-3.6609047307734066e-05,62.58719773334569,51.43549563428492,-3.6609047307734066e-05,-0.002721470610657503
2018-05-11,272.1600036621094,273.1499938964844,271.5799865722656,272.8500061035156,248.7550048828125,59871500,-0.0055708334621487055,64.09320500955516,62.58719773334569,-0.0055708334621487055,-0.007800713002437757
2018-05-14,273.3399963378906,274.0799865722656,272.3599853515625,272.9800109863281,248.8734588623047,54790600,0.0014287403853705527,76.56726054222491,64.09320500955516,0.0014287403853705527,-0.0007396950604486819
2018-05-15,271.5899963378906,271.6099853515625,270.0299987792969,271.1000061035156,247.1595458984375,87036100,0.005569628755622391,68.62847068604847,76.56726054222491,0.005569628755622391,0.003910126472795721
2018-05-16,271.1400146484375,272.760009765625,271.1099853515625,272.239990234375,248.1988067626953,53942600,0.004113745044327821,66.01826132245394,68.62847068604847,0.004113745044327821,0.0021303454194334073
2018-05-17,271.94000244140625,273.2300109863281,271.1300048828125,272.010009765625,247.98916625976562,56536400,0.0029042189810646324,64.73784066592563,66.01826132245394,0.0029042189810646324,0.0008143245514927971
2018-05-18,271.6199951171875,272.0299987792969,270.92999267578125,271.3299865722656,247.36923217773438,64368000,0.0030214803113082223,69.9184273608553,64.73784066592563,0.0030214803113082223,0.0008793455711989446
2018-05-21,273.010009765625,273.9800109863281,272.57000732421875,273.3699951171875,249.22903442382812,58025900,-0.015912536426727075,72.44522213824402,69.9184273608553,-0.015912536426727075,-0.017843306677885463
2018-05-22,273.9599914550781,274.25,272.239990234375,272.6099853515625,248.5361328125,52966400,0.0,76.62711496766751,72.44522213824402,0.0,-0.0018276787060773556
2018-05-23,271.1700134277344,273.3900146484375,270.989990234375,273.3599853515625,249.21983337402344,64694200,-0.00885245466029827,80.10126682034004,76.62711496766751,-0.00885245466029827,-0.010509514922406031
2018-05-24,272.9100036621094,273.2200012207031,270.7799987792969,272.79998779296875,248.70938110351562,76043800,0.002932620048151424,72.60076946766584,80.10126682034004,0.002932620048151424,0.0014173028692347225
2018-05-25,272.1499938964844,272.8599853515625,271.5799865722656,272.1499938964844,248.1166534423828,56374800,0.010105055953440356,67.72876540099901,72.60076946766584,0.010105055953440356,0.008283723474870996
2018-05-29,270.30999755859375,271.1700134277344,267.760009765625,269.0199890136719,245.26316833496094,115908600,0.022600708355525523,55.87261766578051,67.72876540099901,0.022600708355525523,0.02058060135384558
2018-05-30,270.5,273.1099853515625,270.4200134277344,272.6099853515625,248.5361328125,69678400,0.017570964848861115,58.231970966415744,55.87261766578051,0.017570964848861115,0.01506713491104474
2018-05-31,272.1499938964844,272.489990234375,270.260009765625,270.94000244140625,247.0136260986328,93519900,0.02373216186890703,47.00660024975924,58.231970966415744,0.02373216186890703,0.021324591975369317
2018-06-01,272.4100036621094,273.94000244140625,272.3299865722656,273.6000061035156,249.43875122070312,71258400,0.016776249022922407,51.88725176384967,47.00660024975924,0.016776249022922407,0.013910691475759953
2018-06-04,274.5299987792969,275.19000244140625,274.260009765625,274.8999938964844,250.62388610839844,45385200,0.013313942433820003,54.562789062288694,51.88725176384967,0.013313942433820003,0.01064751221986727
2018-06-05,275.04998779296875,275.5299987792969,274.17999267578125,275.1000061035156,250.80628967285156,51135000,0.013885879896264663,60.330695686829834,54.562789062288694,0.013885879896264663,0.011328609823248686
2018-06-06,275.7900085449219,277.5199890136719,275.0899963378906,277.3999938964844,252.9031524658203,62732200,0.0022711721506014637,62.57332646016718,60.330695686829834,0.0022711721506014637,-5.077117125604474e-05
2018-06-07,277.95001220703125,278.2799987792969,276.3399963378906,277.3699951171875,252.87579345703125,72969400,0.00490313211043758,63.189020804264636,62.57332646016718,0.00490313211043758,0.002672686631435575
2018-06-08,276.8500061035156,278.25,276.6600036621094,278.19000244140625,253.62339782714844,72139700,0.0006628177074425867,66.76447611139969,63.189020804264636,0.0006628177074425867,-0.0015425078521268424
2018-06-11,278.44000244140625,279.3699951171875,278.30999755859375,278.55999755859375,253.96067810058594,58892500,-0.0027215920721801456,63.810575728289386,66.76447611139969,-0.0027215920721801456,-0.004781041435044096
2018-06-12,279.0299987792969,279.3299865722656,278.19000244140625,278.9200134277344,254.28895568847656,72329000,-0.007826484611745954,67.1563358631341,63.810575728289386,-0.007826484611745954,-0.01000645114412258
2018-06-13,279.19000244140625,279.4800109863281,277.79998779296875,278.0299987792969,253.4775390625,79070600,-0.002952280485126857,62.601534224699876,67.1563358631341,-0.002952280485126857,-0.004995742230942177
2018-06-14,279.010009765625,279.3299865722656,278.05999755859375,278.7300109863281,254.1156768798828,77097600,-0.011690597749152265,65.88098505881183,62.601534224699876,-0.011690597749152265,-0.013919892370136445
2018-06-15,276.6000061035156,277.510009765625,275.3500061035156,277.1300048828125,253.79150390625,120041600,-0.008624089732859996,66.93709029999809,65.88098505881183,-0.008624089732859996,-0.010719584942617249
2018-06-18,275.489990234375,276.70001220703125,274.95001220703125,276.55999755859375,253.26950073242188,52917600,-0.020104143383617656,77.75880293425851,66.93709029999809,-0.020104143383617656,-0.02215655020247892
2018-06-19,274.0,275.75,273.5299987792969,275.5,252.29876708984375,97531500,-0.014155846763512114,65.52367570181005,77.75880293425851,-0.014155846763512114,-0.01576673490983529
2018-06-20,276.2699890136719,276.7200012207031,275.5899963378906,275.9700012207031,252.7292022705078,53785500,-0.023988005453888683,75.91640351921092,65.52367570181005,-0.023988005453888683,-0.026098078647586245
2018-06-21,275.9599914550781,275.9800109863281,273.67999267578125,274.239990234375,251.14491271972656,71061400,-0.012215845244371248,58.374940267273054,75.91640351921092,-0.012215845244371248,-0.013901902060525986
2018-06-22,275.6600036621094,275.7900085449219,274.489990234375,274.739990234375,251.602783203125,54898500,-0.012593698602223036,55.17450535977867,58.374940267273054,-0.012593698602223036,-0.014995435443446243
2018-06-25,273.44000244140625,273.6199951171875,269.1000061035156,271.0,248.177734375,137854200,0.0031733996631697625,39.65257296628444,55.17450535977867,0.0031733996631697625,0.0006410872079325681
2018-06-26,271.6400146484375,272.55999755859375,270.7900085449219,271.6000061035156,248.72726440429688,68547400,-0.0025775140654418216,31.281027744224005,39.65257296628444,-0.0025775140654418216,-0.005743111030924182
2018-06-27,272.260009765625,273.8699951171875,269.17999267578125,269.3500061035156,246.66673278808594,105110700,0.013959499431847489,26.458238115349232,31.281027744224005,0.013959499431847489,0.010452348993411601
2018-06-28,269.2900085449219,271.75,268.489990234375,270.8900146484375,248.07696533203125,76650500,0.01672305746374758,29.976720639967567,26.458238115349232,0.01672305746374758,0.01301914041850586
2018-06-29,272.1199951171875,273.6600036621094,271.1499938964844,271.2799987792969,248.43417358398438,97592500,0.024403088140797946,30.07732868928477,29.976720639967567,0.024403088140797946,0.020842722840656146
2018-07-02,269.510009765625,272.0400085449219,269.239990234375,271.8599853515625,248.96530151367188,63554800,0.025895751397844613,31.08522332373022,30.07732868928477,0.025895751397844613,0.022339490839150166
2018-07-03,272.8699951171875,272.9800109863281,270.4200134277344,270.8999938964844,248.08616638183594,42187100,0.02200051357514421,30.93635650457695,31.08522332373022,0.02200051357514421,0.01848537444667974
2018-07-05,272.1700134277344,273.17999267578125,270.9599914550781,273.1099853515625,250.11007690429688,56925900,0.022921182043013966,37.10053885548,30.93635650457695,0.022921182043013966,0.019399969247413905
2018-07-06,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,252.22557067871094,66493700,0.015140181205461234,45.47876816312649,37.10053885548,0.015140181205461234,0.011870462946893798
2018-07-09,276.54998779296875,277.9599914550781,276.5,277.8999938964844,254.49673461914062,50550400,0.005181459607938255,53.218263127062734,45.47876816312649,0.005181459607938255,0.002253567528567324
2018-07-10,278.4100036621094,279.010009765625,278.0799865722656,278.8999938964844,255.41244506835938,51966800,0.005629227102924794,58.1888518800915,53.218263127062734,0.005629227102924794,0.003017101266669031
2018-07-11,277.1499938964844,278.0400085449219,276.5199890136719,276.8599853515625,253.544189453125,77054700,0.015170550891319134,51.99268157462548,58.1888518800915,0.015170550891319134,0.012761221767759484
2018-07-12,278.2799987792969,279.42999267578125,277.6000061035156,279.3699951171875,255.8428955078125,60124700,0.002255274075381841,61.09903467846769,51.99268157462548,0.002255274075381841,-0.00040685467246539663
2018-07-13,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,256.0443115234375,48216000,0.00032204775651178963,60.62186905192849,61.09903467846769,0.00032204775651178963,-0.0019685478458938816
2018-07-16,279.6400146484375,279.79998779296875,278.8399963378906,279.3399963378906,255.81539916992188,48201000,0.003078534848367953,71.56151732099627,60.62186905192849,0.003078534848367953,0.0007684712060012679
2018-07-17,278.4700012207031,280.9100036621094,278.4100036621094,280.4700012207031,256.8502197265625,52315500,0.0040645315826068895,72.31995062614567,71.56151732099627,0.0040645315826068895,0.0022007983081803895
2018-07-18,280.55999755859375,281.17999267578125,280.05999755859375,281.05999755859375,257.3905944824219,44593500,0.01049575091813959,82.15267693833613,72.31995062614567,0.01049575091813959,0.00866296121774943
2018-07-19,280.30999755859375,280.739990234375,279.4599914550781,280.0,256.4198913574219,61412100,0.011928186426515275,75.69119183839175,82.15267693833613,0.011928186426515275,0.010496565414992758
2018-07-20,279.7699890136719,280.4800109863281,279.5,279.67999267578125,256.12677001953125,82337700,0.006221670529916068,73.78243689994565,75.69119183839175,0.006221670529916068,0.004526425227084965
2018-07-23,279.45001220703125,280.42999267578125,279.05999755859375,280.20001220703125,256.6029357910156,47047600,-0.0008919688905036915,73.69303475710545,73.78243689994565,-0.0008919688905036915,-0.0026650901243547307
2018-07-24,281.7900085449219,282.55999755859375,280.6300048828125,281.6099853515625,257.8941955566406,68026900,-0.0009944765372051911,79.66733468043803,73.69303475710545,-0.0009944765372051911,-0.0027712453189779798
2018-07-25,281.3299865722656,284.3699951171875,281.2799987792969,284.010009765625,260.09210205078125,78882900,-0.011091088760859513,79.87912824719515,79.66733468043803,-0.011091088760859513,-0.012624110082258671
2018-07-26,283.20001220703125,284.1099853515625,283.0899963378906,283.3399963378906,259.478515625,57919500,-0.0033527423166959114,73.85507159096042,79.87912824719515,-0.0033527423166959114,-0.00487712260154133
2018-07-27,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,257.7203063964844,76768700,0.007746614882049974,60.97263023181409,73.85507159096042,0.007746614882049974,0.0059764570952466345
2018-07-30,281.510009765625,281.69000244140625,279.3599853515625,279.95001220703125,256.3740539550781,63742500,0.016752798670137015,53.179988777697496,60.97263023181409,0.016752798670137015,0.014457045850442767
2018-07-31,280.80999755859375,282.0199890136719,280.3800048828125,281.3299865722656,257.6377258300781,68570500,0.015107068913786659,64.10095220875006,53.179988777697496,0.015107068913786659,0.012493381509552228
2018-08-01,281.55999755859375,282.1300048828125,280.1300048828125,280.8599853515625,257.2073974609375,53853300,0.016378165989018756,55.39468350031853,64.10095220875006,0.016378165989018756,0.014210046623770132
2018-08-02,279.3900146484375,282.5799865722656,279.1600036621094,282.3900146484375,258.6085510253906,63426400,0.009490346155366591,59.25954496265326,55.39468350031853,0.009490346155366591,0.006967016821712694
2018-08-03,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,259.7167663574219,53935400,-0.0015521011412038543,63.24673494510231,59.25954496265326,-0.0015521011412038543,-0.003917746699649073
